id,title,clean_title,category,year,author,advisor,url,abstract_snippet
690,RANCANG BANGUN SISTEM INVENTORY DAN PENJUALAN BARANG BERBASIS WEB MENGGUNAKAN METODE RAD (STUDI KASUS TOKO SULTAN CLOTHING STORE),rancang bangun sistem inventory dan penjualan barang berbasis web menggunakan metode rad studi kasus toko sultan clothing store,Teknik Informatika,2024,SULTAN RAFFY,"Andre Febrianto, S.Kom., M.Eng.",https://repo.itera.ac.id/depan/submission/SB2409240282,"Sistem Inventory Barang adalah suatu aktivitas logistic yang dilakukan oleh suatu perusahaan dalam pengelolaan data persediaan barang. Tujuan dari penelitian ini adalah merancang sistem inventory barang dan penjualan menggunakan metode Rapid Application Development (RAD), melakukan pengujian fungsio..."
691,RANCANG BANGUN SISTEM INVENTORY DENGAN MENGGUNAKAN METODE WATERFALL (STUDI KASUS: BADAN PUSAT STATISTIK PROVINSI JAMBI),rancang bangun sistem inventory dengan menggunakan metode waterfall studi kasus badan pusat statistik provinsi jambi,Teknik Informatika,2025,ADRA SALFIE NURAZIZAIRA,"Muhammad Habib Algifari, S.Kom., M.T.I.",https://repo.itera.ac.id/depan/submission/SB2508020019,"Dalam era globalisasi, teknologi informasi berperan penting dalam meningkatkan produktivitas, waktu, dan biaya. Salah satu aplikasinya adalah sistem inventori berbasis web yang dirancang untuk melacak jumlah barang dan mengurangi risiko kehilangan. BPS Provinsi Jambi mengalami masalah dengan penyimp..."
692,Rancang Bangun Sistem Inventory Persediaan Berbasis Website Menggunakan Metode Personal Extreme Programming (Studi Kasus: Rumah Makan Sari Bundo),rancang bangun sistem inventory persediaan berbasis website menggunakan metode personal extreme programming studi kasus rumah makan sari bundo,Teknik Informatika,2025,Shakira Fairuz Putri,"Ir. Hira Laksmiwati, M.Sc.",https://repo.itera.ac.id/depan/submission/SB2502040012,"Industri Food and Beverage menjadi salah satu bidang yang sangat terpengaruh oleh perkembangan teknologi. Industri food and beverage menjadi salah satu industri yang menghasilkan keuntungan sangat tinggi, makanan juga menjadi kebutuhan yang sangat dibutuhkan oleh banyak orang. Hal tersebut memungkin..."
693,RANCANG BANGUN SISTEM MANAJEMEN HOTEL BERBASIS WEBSITE DENGAN MENGGUNAKAN METODE RAPID APPLICATION DEVELOPMENT (STUDI KASUS: HOTEL SRIKANDI KOTABUMI),rancang bangun sistem manajemen hotel berbasis website dengan menggunakan metode rapid application development studi kasus hotel srikandi kotabumi,Teknik Informatika,2025,ELINCA SAVINA,"Eko Dwi Nugroho, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2507110030,"Kemajuan teknologi informasi mendorong sektor perhotelan untuk beradaptasi dalam meningkatkan efisiensi operasional. Hotel Srikandi Kotabumi masih menggunakan sistem manual untuk operasional dan manajemen yang menyebabkan proses lambat, rawan kesalahan, dan sulit diakses. Evaluasi menggunakan System..."
694,RANCANG BANGUN SISTEM MANAJEMEN PENDATAAN PENGADAAN BANTUAN UNTUK KELOMPOK TANI BERBASIS WEB MENGGUNAKAN METODE PERSONAL EXTREME PROGRAMMING (PXP) (Studi Kasus : Dinas Pertanian Kabupaten Toba),rancang bangun sistem manajemen pendataan pengadaan bantuan untuk kelompok tani berbasis web menggunakan metode personal extreme programming pxp studi kasus dinas pertanian kabupaten toba,Teknik Informatika,2025,ACKYRA ANUGRAH MEIDIAN SIBARANI,"Aidil Afriansyah, S.Kom., M.Kom",https://repo.itera.ac.id/depan/submission/SB2409260100,Dinas Pertanian Kabupaten Toba dalam melakukan pendataan pengadaan bantuan untuk kelompok tani masih dilakukan dengan pemberkasan manual. Pemberkasan manual ini berlaku di semua tahapan pengajuan mulai dari kelompok tani mengajukan proposal hingga kepada kepala bidang yang akan melakukan persetujuan...
695,Rancang Bangun Sistem Monitoring Kelengkapan Dokumen Perkuliahan Prodi Dengan Menerapkan Konsep Gamifikasi (Studi Kasus: Teknik Informatika ITERA),rancang bangun sistem monitoring kelengkapan dokumen perkuliahan prodi dengan menerapkan konsep gamifikasi studi kasus teknik informatika itera,Teknik Informatika,2023,Putu Ary Kusuma Yudha,"Ir. Hira Laksmiwati Soemitro, M.Sc.",https://repo.itera.ac.id/depan/submission/SB2308080022,Program studi (prodi) merupakan kesatuan rencana belajar yang digunakan untuk pedoman di dalam berlangsungnya kegiatan pendidikan akademik yang diselenggarakan dengan berdasarkan kurikulum. Salah satu tugas prodi yaitu melengkapi dokumen perkuliahan yang akan digunakan saat audit mutu internal (AMI)...
696,RANCANG BANGUN SISTEM PARKIR MENGGUNAKAN PENGENALAN WAJAH DAN PLAT KENDARAAN UNTUK MENINGKATKAN KEAMANAN PALANG PARKIR MENGGUNAKAN ESP32-CAM BERBASIS IOT,rancang bangun sistem parkir menggunakan pengenalan wajah dan plat kendaraan untuk meningkatkan keamanan palang parkir menggunakan esp32 cam berbasis iot,Teknik Informatika,2021,Mahesa Darma Satria,"Ilham Firman Ashari, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2109010010,"Beberapa layanan parkir sudah menggunakan pengolahan lahan parkir yang cukup baik untuk mengatasi masalah pencurian tersebut. Bahkan diantaranya juga sudah menggunakan pengaplikasian teknologi, dimana teknologi tersebut dapat mengenali citra plat kendaraan. Tetapi sistem parkir tersebut diharapka..."
697,RANCANG BANGUN SISTEM PEMANTAUAN KEBAKARAN HUTAN BERBASIS WIRELESS SENSOR NETWORK (WSN),rancang bangun sistem pemantauan kebakaran hutan berbasis wireless sensor network wsn,Teknik Informatika,2021,Benyamin Tupang,"Martin C.T. Manullang, S.T., M.T.",https://repo.itera.ac.id/depan/submission/SB2102050035,"Hutan adalah rumah atau tempat tinggal bagi sebagian besar makhluk hidup yang ada di dunia ini, bahkan tidak sedikit makhluk hidup yang bergantung pada kekayaan hutan untuk memenuhi kebutuhan hidupnya. Fungsi dari hutan sangat besar bagi keberlangsungan makhluk hidup oleh sebab itu kebakaran hutan m..."
698,RANCANG BANGUN SISTEM PENCATATAN PELATIHAN KARYAWAN BERBASIS WEBSITE MENGGUNAKAN METODE PERSONAL EXTREME PROGRAMMING (STUDI KASUS: RUMAH SAKIT KRAKATAU MEDIKA),rancang bangun sistem pencatatan pelatihan karyawan berbasis website menggunakan metode personal extreme programming studi kasus rumah sakit krakatau medika,Teknik Informatika,2024,ELGANIA AULIA GEMINTANG,"Muhammad Habib Algifari, S.Kom., M.T.I.",https://repo.itera.ac.id/depan/submission/SB2406100072,"Penelitian ini bertujuan untuk merancang dan membangun sistem pencatatan pelatihan karyawan berbasis website di Rumah Sakit Krakatau Medika menggunakan metode Personal extreme programming (PXP). Dengan fokus pada mempermudah unit SDM dalam mengelola data pelatihan karyawan, penelitian ini meli..."
699,Rancang Bangun Sistem Pengelolaan Data Asisten Praktikum Lab Teknik Informatika ITERA Berbasis Web dengan Metode Personal Extreme Programming,rancang bangun sistem pengelolaan data asisten praktikum lab teknik informatika itera berbasis web dengan metode personal extreme programming,Teknik Informatika,2024,Riwandy,"Aidil Afriansyah S.Kom.,M.Kom.",https://repo.itera.ac.id/depan/submission/SB2406110135,"Program Studi Teknik Informatika di ITERA mengelola tiga laboratorium komputer. Dalam tugasnya, laboran juga bertanggung jawab atas pengelolaan data asisten praktikum pada program studi tersebut. Berdasarkan wawancara, pengelolaan data asisten praktikum sering mengalami kendala akibat proses manual ..."
700,RANCANG BANGUN SISTEM PENJADWALAN TUGAS AKHIR MENGGUNAKAN ALGORITMA GENETIKA (STUDI KASUS: PROGRAM STUDI TEKNIK INFORMATIKA ITERA),rancang bangun sistem penjadwalan tugas akhir menggunakan algoritma genetika studi kasus program studi teknik informatika itera,Teknik Informatika,2023,Robby Satya Wicaksana,"Ilham Firman Ashari, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2306120037,Teknik Informatika adalah salah satu program studi yang ada di Institut Teknologi Sumatera. Teknik Informatika dibuka di tahun ke-2 setelah Institut Teknologi Sumatera melakukan penyelenggaraan perkuliahan pada tahun 2012. Pada Program Studi Teknik Informatika Insitiut Teknologi Sumatera terdapat ke...
701,RANCANG BANGUN SISTEM PENJUALAN KAFE KUBO KOPI BERBASIS WEBSITE DENGAN METODE PERSONAL EXTREME PROGRAMMING,rancang bangun sistem penjualan kafe kubo kopi berbasis website dengan metode personal extreme programming,Teknik Informatika,2025,AZKA MUZHAFFAR SUTAWIDJAJA,"Eko Dwi Nugroho, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2509230075,"Kemajuan teknologi telah mendorong transformasi digital di berbagai sektor, termasuk industri makanan dan minuman. Kubo Kopi, sebuah kafe di Bandar Lampung, masih menggunakan sistem pencatatan manual dalam proses pemesanan dan penjualan, yang menyebabkan ketidakteraturan dan potensi kesalaha..."
702,Rancang Bangun Sistem Penjualan Perumahan Berbasis Web Menggunakan Metode Waterfall (Studi Kasus: PT. Mitra Saburai Properti),rancang bangun sistem penjualan perumahan berbasis web menggunakan metode waterfall studi kasus pt mitra saburai properti,Teknik Informatika,2023,Nazel Marfi Alfawwaz,"Muhammad Habib Algifari, S.Kom., M.T.I.",https://repo.itera.ac.id/depan/submission/SB2306070214,PT. Mitra Saburai Properti merupakan perusahaan yang berkedudukan di Bandar Lampung yang memiliki cukup banyak konsumen dalam sehari PT. Mitra Saburai Properti menerima 10-15 konsumen yang melakukan pertanyaan atau follow up order. Namun proses pemasukan data dan pembayaran yang sebelumnya masih man...
703,Rancang Bangun Sistem Perizinan Berbasis Web Menggunakan Model RAD (Studi Kasus: Kebun Raya ITERA),rancang bangun sistem perizinan berbasis web menggunakan model rad studi kasus kebun raya itera,Teknik Informatika,2024,Dhanny Adhi Pramana,"Andre Febrianto, S.Kom., M.Eng.",https://repo.itera.ac.id/depan/submission/SB2401300007,"Kebun raya ITERA mempunyai misi untuk menjadi pusat konservasi/penelitian tanaman khususnya di daerah sumatera, dan ingin bergerak ke era digitalisasi untuk mengurangi penggunaan kertas yang merusak alam. Untuk mendukung misi tersebut Kebun Raya ITERA memiliki beberapa layanan untuk mendukung kegiat..."
704,RANCANG BANGUN SISTEM POINT OF SALE (POS) BERBASIS WEBSITE MENGGUNAKAN METODE RAPID APPLICATION DEVELOPMENT (STUDI KASUS: MITRA PRINTING),rancang bangun sistem point of sale pos berbasis website menggunakan metode rapid application development studi kasus mitra printing,Teknik Informatika,2026,MUHAMMAD WIDYANTORO WIRYAWAN,"Angga Wijaya, S.Si., M.Si.",https://repo.itera.ac.id/depan/submission/SB2602190141,Mitra Printing menghadapi kendala efisiensi operasional dan integritas data keuangan akibat penggunaan Google Sheets yang memerlukan input dua kali serta sinkronisasi manual yang tidak konsisten. Penelitian ini bertujuan mengembangkan sistem Point of Sale (POS) berbasis website menggunakan metode Ra...
705,RANCANG BANGUN SISTEM POINT OF SALES BERBASIS PROGRESIF WEB APPS (PWA) (STUDI KASUS UD.XYZ),rancang bangun sistem point of sales berbasis progresif web apps pwa studi kasus ud xyz,Teknik Informatika,2023,Muhammad Rafi Farhan,"Muhammad Habib Algifari S.Kom., M.T.I",https://repo.itera.ac.id/depan/submission/SB2309260034,UD. XYZ merupakan sebuah badan usaha UMKM yang berdomisili di Kota Bandar Lampung. Banyaknya transaksi yang terjadi setiap harinya dengan proses bisnis yang digunakan belum menggunakan teknologi secara baik menghambat kegiatan bisnis yang berjalan serta mengakibatkan tingkat human error yang tinggi ...
706,Rancang Bangun Sistem Point Of Sales (Pos) Berbasis Website Menggunakan Metode Waterfall Pada Restoran Perguruan Diniyyah Puteri,rancang bangun sistem point of sales pos berbasis website menggunakan metode waterfall pada restoran perguruan diniyyah puteri,Teknik Informatika,2025,FACHRI AHMAD,"Muhammad Habib Algifari, S.Kom., M.T.I.",https://repo.itera.ac.id/depan/submission/SB2507280018,"Restoran Perguruan Diniyyah Puteri menghadapi tantangan dalam operasionalnya karena sistem pencatatan transaksi dan pelaporan keuangan yang masih manual. Proses manual ini menyebabkan keterlambatan penyajian data hingga tiga hari, yang menghambat pengambilan keputusan manajerial dan berisiko pada ke..."
707,Rancang Bangun Sistem Point of Sales Restoran Berbasis Website Dengan Metode Rapid Application Development (RAD) (Studi Kasus: Grill.Men Metro),rancang bangun sistem point of sales restoran berbasis website dengan metode rapid application development rad studi kasus grill men metro,Teknik Informatika,2025,IRWAN FERDI KUSWENDI,"Radhinka Bagaskara, S.Si.Kom., M.Si., M.Sc.",https://repo.itera.ac.id/depan/submission/SB2505260017,"Sistem Point of Sales (POS) memiliki peran penting dalam menunjang operasional restoran, terutama dalam pencatatan transaksi, pengelolaan menu, dan pemantauan laporan penjualan. Penelitian ini bertujuan untuk merancang dan membangun sistem Point of Sales berbasis website pada restoran Grill.Men Metr..."
708,RANCANG BANGUN SISTEM PRESENSI PEGAWAI DENGAN FACE RECOGNITION BERBASIS WEBSITE (STUDI KASUS UPT TIK ITERA),rancang bangun sistem presensi pegawai dengan face recognition berbasis website studi kasus upt tik itera,Teknik Informatika,2025,ADJIE SURYA NUGRAHA,"Andre Febrianto, S.Kom., M.Eng",https://repo.itera.ac.id/depan/submission/SB2505240017,"Presensi telah menjadi bagian integral dari proses administrasi perusahaan atau organisasi tertentu. Presensi manual seperti tulis tangan masih umum digunakan, namun rentan terhadap kesalahan pencatatan, ketidakefisienan, dan kecurangan. Sistem presensi otomatis seperti fingerprint mulai menggantika..."
709,RANCANG BANGUN SISTEM PRESENSI QR CODE DAN HONOR ASISTEN PRAKTIKUM BERBASIS WEB DENGAN MENGGUNAKAN METODE DSDM (STUDI KASUS: LABORATORIUM MULTIMEDIA ITERA),rancang bangun sistem presensi qr code dan honor asisten praktikum berbasis web dengan menggunakan metode dsdm studi kasus laboratorium multimedia itera,Teknik Informatika,2022,Ribka Julyasih Sidabutar,"Ilham Firman Ashari, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2208240046,ABSTRAK Rancang Bangun Sistem Presensi QR Code Dan Honor Asisten Praktikum Berbasis Web Dengan Menggunakan Metode DSDM (Studi Kasus : Laboratorium Multimedia ITERA) Ribka Julyasih Sidabutar Laboratorium Multimedia Institut Teknologi Sumatera (ITERA) merupakan salah satu fasilitas laboratorium di ...
710,RANCANG BANGUN SISTEM REKOMENDASI DENGAN PENDEKATAN HYBRID UNTUK PEMILIHAN MAKEUP ARTIST MENGGUNAKAN ALGORITMA SUPPORT VECTOR MACHINE,rancang bangun sistem rekomendasi dengan pendekatan hybrid untuk pemilihan makeup artist menggunakan algoritma support vector machine,Teknik Informatika,2021,Mutiara Ruci,"Ahmad Luky Ramdani, S.Komp., M.Kom.",https://repo.itera.ac.id/depan/submission/SB2106050021,"Industri kecantikan saat ini mengalami peningkatan pertumbuhan dan daya jual. Kementerian Perindustrian Republik Indonesia dalam situs resminya menyatakan industri kosmetik mengalami peningkatan sebesar 20% pada tahun 2017. Berbagai macam produk kecantikan seperti makeup, skincare serta layanan ke..."
711,RANCANG BANGUN SISTEM SIMULASI AKREDITASI PROGRAM STUDI DENGAN METODE PERSONAL EXTREME PROGRAMMING (STUDI KASUS: PENJAMINAN MUTU ITERA),rancang bangun sistem simulasi akreditasi program studi dengan metode personal extreme programming studi kasus penjaminan mutu itera,Teknik Informatika,2023,Salsabilla Putri Dyani,"M. Habib Algifari, S.Kom., M.T.I",https://repo.itera.ac.id/depan/submission/SB2307280004,"Banyaknya jumlah program studi yang ada di ITERA, ketika kegiatan pengumpulan dan pengolahan data seperti LED dan LKPS yang dilakukan berdekatan menjelang saat akreditasi, yang menyebabkan permasalahan seperti data tidak terkumpul ataupun terorganisir dengan baik, terdapatnya data ganda , perumusan ..."
712,RANCANG BANGUN SISTEM VERIFIKASI BERKAS KEUANGAN BERBASIS WEB MENGGUNAKAN METODE PERSONAL EXTREME PROGRAMMING (Studi Kasus: Keuangan FTI ITERA),rancang bangun sistem verifikasi berkas keuangan berbasis web menggunakan metode personal extreme programming studi kasus keuangan fti itera,Teknik Informatika,2025,EDINTA BAHAGIA,"Meida Cahyo Untoro, S.Kom., M.Kom",https://repo.itera.ac.id/depan/submission/SB2505270054,"Proses verifikasi berkas keuangan merupakan tahap penting dalam pengelolaan administrasi keuangan di Institut Teknologi Sumatera (ITERA). Saat ini, proses verifikasi berkas Rencana Anggaran Biaya (RAB) dan Laporan Pertanggungjawaban (LPJ) di ITERA masih manual menggunakan Google Form untuk pengumpul..."
713,RANCANG BANGUN SUB SISTEM LAYANAN SERTIFIKASI PENYEMBELIHAN HALAL BERBASIS WEB (STUDI KASUS: GLOBAL AUSTRALIAN HALAL CERTIFICATION),rancang bangun sub sistem layanan sertifikasi penyembelihan halal berbasis web studi kasus global australian halal certification,Teknik Informatika,2026,MUHAMMAD FAUZAN AS SHABIERIN,"Muhammad Habib Algifari, S.Kom., M.T.I.",https://repo.itera.ac.id/depan/submission/SB2602190028,"Proses sertifikasi penyembelihan halal pada Global Australian Halal Certification (GAHC) masih dilakukan secara manual melalui email dan komunikasi pribadi, menyebabkan data tersebar, keterlambatan verifikasi, dan kesulitan pelacakan status permohonan. Penelitian ini bertujuan merancang dan membangu..."
714,RANCANG BANGUN SUB SISTEM MENTAL HEALTH PADA ASSESMENT ONLINE PSYCHOLOGY BERBASIS WEBSITE MENGGUNAKAN METODE RAD (STUDI KASUS: PPSDM ITERA),rancang bangun sub sistem mental health pada assesment online psychology berbasis website menggunakan metode rad studi kasus ppsdm itera,Teknik Informatika,2026,FATHURRAHMAN AL HAFID,"Andika Setiawan, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2602120104,"Kesehatan mental adalah faktor penting yang sangat berpengaruh terhadap kelancaran studi mahasiswa. Saat ini, pelayanan pemeriksaan kesehatan mental di PPSDM Institut Teknologi Sumatera (ITERA) masih menghadapi kendala operasional karena seluruh prosesnya dilakukan secara manual. Hal ini men..."
715,RANCANG BANGUN SUB SISTEM PEMINATAN KARIR PADA ASSESSMENT ONLINE PSYCHOLOGY MENGGUNAKAN METODE RAD (STUDI KASUS: PPSDM ITERA),rancang bangun sub sistem peminatan karir pada assessment online psychology menggunakan metode rad studi kasus ppsdm itera,Teknik Informatika,2026,RIKSAN CAHYOWADI,"Andika Setiawan, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2602110021,"Tes Rothwell-Miller Interest Blank (RMIB) merupakan instrumen asesmen psikologi untuk mengukur minat karir individu terhadap 12 kategori pekerjaan. Pelaksanaan tes RMIB secara manual (paper-based) di Institut Teknologi Sumatera menghadapi kendala efisiensi waktu, akurasi perhitungan, dan pengelolaan..."
716,RANCANG BANGUN SUB-SISTEM INFORMASI PENILAIAN PRAKTIKUM DENGAN METODE MODIFIED WATERFALL (STUDI KASUS : SILABOR ITERA),rancang bangun sub sistem informasi penilaian praktikum dengan metode modified waterfall studi kasus silabor itera,Teknik Informatika,2026,PANDU PUTRA MULWANDA,"Andika Setiawan, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2601130047,"Pengelolaan penilaian praktikum di Laboratorium Fakultas Teknologi Industri (FTI) Institut Teknologi Sumatera (ITERA) saat ini masih dilakukan secara manual, yang mengakibatkan kurangnya transparansi rincian nilai bagi mahasiswa serta inefisiensi dalam rekapitulasi data. Penelitian ini bertujuan mer..."
717,RANCANG BANGUN SUBSISTEM LAYANAN SERTIFIKASI PRODUK HALAL BERBASIS WEB (STUDI KASUS: GLOBAL AUSTRALIAN HALAL CERTIFICATION),rancang bangun subsistem layanan sertifikasi produk halal berbasis web studi kasus global australian halal certification,Teknik Informatika,2026,MICHAEL CAREN SIHOMBING,"Muhammad Habib Algifari, S.Kom., M.T.I.",https://repo.itera.ac.id/depan/submission/SB2602110015,Sertifikasi halal telah menjadi standar global yang krusial dalam perdagangan internasional untuk menjamin kepatuhan produk terhadap syariat Islam. Global Australian Halal Certification (GAHC) sebagai lembaga sertifikasi halal internasional menghadapi tantangan dalam mengelola volume pengajuan yang ...
718,RANCANG BANGUN SUBSISTEM OTOMATISASI PERANGKAT IOT BERBASIS WEBSITE (STUDI KASUS : GREENHOUSE KEBUN RAYA ITERA),rancang bangun subsistem otomatisasi perangkat iot berbasis website studi kasus greenhouse kebun raya itera,Teknik Informatika,2026,MUHAMMAD YUSUF,"Muhammad Habib Algifari, S.Kom., M.T.I.",https://repo.itera.ac.id/depan/submission/SB2601250003,Rancang bangun subsistem otomatisasi perangkat IoT berbasis website merupakan langkah strategis untuk mengatasi kendala pemantauan manual di Greenhouse Kebun Raya ITERA. Penelitian ini bertujuan membangun subsistem otomatisasi terpusat menggunakan metode Agile Kanban dan arsitektur komunikasi MQ...
719,Rancang Bangun Subsistem Rumah Pemupukan dan Kendali Robot Berbasis website (Studi Kasus: Greenhouse Kebun Raya ITERA),rancang bangun subsistem rumah pemupukan dan kendali robot berbasis website studi kasus greenhouse kebun raya itera,Teknik Informatika,2026,Cornelius Linux,"Muhammad Habib Algifari, S.Kom., M.T.I.",https://repo.itera.ac.id/depan/submission/SB2601260001,"Penerapan teknologi Agriculture 4.0 melalui konsep Smart Farming menjadi strategi krusial untuk meningkatkan efisiensi operasional pertanian di Institut Teknologi Sumatera (ITERA). Namun, pengelolaan Greenhouse Kebun Raya ITERA masih menghadapi kendala, terutama pada pencatatan formulasi nutrisi yan..."
720,Rancang Bangun Website Layout Builder Berbasis Media Sosial Menggunakan Framework Quasar,rancang bangun website layout builder berbasis media sosial menggunakan framework quasar,Teknik Informatika,2022,Dhiko Jang Jaya Putra,"Arief Ichwani, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2205240006,"Pertumbuhan e-commerce pada era industri saat ini sangat tinggi. Menurut Direktur Pemberdayaan Informatika Republik Indonesia, Septriana Tangkary, Indonesia merupakan salah satu negara dengan pertumbuhan e-commerce tertinggi di dunia. Hal ini tentunya menimbulkan persaingan dalam mengembangkan sebua..."
721,RANCANG BANGUN WEBSITE VIRTUAL TOUR PANORAMA 360 DERAJAT DENGAN METODE MULTIMEDIA DEVELOPMENT LIFE CYCLE MENGGUNAKAN UNITY,rancang bangun website virtual tour panorama 360 derajat dengan metode multimedia development life cycle menggunakan unity,Teknik Informatika,2024,WINDA,"Ir. Mugi Praseptiawan, S.T., M.Kom",https://repo.itera.ac.id/depan/submission/SB2401220051,"Perkembangan zaman memberikan berbagai macam teknologi yang sudah diciptakan, salah satunya yaitu bentuk pengenalan atau penyampaian informasi kampus dengan menggunakan teknologi virtual tour. Masih banyak mahasiswa yang belum mengenali kampusnya. Mahasiswa Baru 2023 ITERA, sebagai contoh, hanya mem..."
722,RANCANG DAN BANGUN SISTEM INFORMASI PENGELOLAAN FITNES MENGGUNAKAN METODE PERSONAL EXTREME PROGRAMMING (Studi Kasus: Centra Fitnes Bandar Lampung),rancang dan bangun sistem informasi pengelolaan fitnes menggunakan metode personal extreme programming studi kasus centra fitnes bandar lampung,Teknik Informatika,2023,Juni Rianto Simamora,"Ilham Firman Ashari, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2301160080,"Centra Fitness Bandar Lampung merupakan salah satu usaha yang begerak di bidang olahraga Fitnes, Aerobic dan Boxing. Saat ini pelayanan dan pengelolaan di Centra Fitnes mulai dari pendaftaran member, presensi member, penjualan produk dan stok produk serta laporan pemasukan dan pengeluaran setiap bul..."
723,RANCANGAN SISTEM MONITORING PERINGATAN GANTI OLI DAN PENCARIAN BENGKEL TERDEKAT MENGGUNAKAN METODE HAVERSINE DENGAN PLATFORM ANDROID PADA KENDARAAN SEPEDA MOTOR,rancangan sistem monitoring peringatan ganti oli dan pencarian bengkel terdekat menggunakan metode haversine dengan platform android pada kendaraan sepeda motor,Teknik Informatika,2022,M JUNIO AZHARI,"Ilham Firman Ashari, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2209010018,"Kebanyakan dari pengguna sepeda motor kurang memperhatikan hal - hal teknis dalam perawatan sepeda motor khususnya dalam penggantian oli, kebanyakan dari pengendara sering terlambat bahkan tidak tahu waktu rutin dalam penggantian oli sehingga mesin sepeda motor pengguna akan mengalami kerusakan. Unt..."
724,Sentimen Analisis Berbasis Aspek untuk Teks Ulasan Program Studi Teknik Informatika ITERA,sentimen analisis berbasis aspek untuk teks ulasan program studi teknik informatika itera,Teknik Informatika,2021,M Kamaludin Akbar,"Dr. Masayu Leylia Khodra, S.T., M.T.,",https://repo.itera.ac.id/depan/submission/SB2106090050,"Opini Mahasiswa yang didapat oleh Program Studi Teknik Informatika ITERA bisa digunakan untuk memperoleh Gambaran umum mengenai persepsi mahasiwa selama mahasiswa tesebut berkuliah di Teknik Informatika ITERA. Opini mahasiswa tersebut berisi opini mengenai layanan, kondisi perkuliahan, pengajaran da..."
725,SENTIMEN ANALISIS MASYARAKAT TENTANG WACANA MASA JABATAN PRESIDEN TIGA PERIODE MENGGUNAKAN ALGORITMA KLASIFIKASI MULTINOMIAL NAIVE BAYES DAN EKSTRAKSI FITUR TF-IDF,sentimen analisis masyarakat tentang wacana masa jabatan presiden tiga periode menggunakan algoritma klasifikasi multinomial naive bayes dan ekstraksi fitur tf idf,Teknik Informatika,2023,Gilang Ramadhan,"Winda Yulita S.Pd., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2306050111,"Majunya perkembangan informasi juga membantu manusia lebih mudah berinteraksi dengan individu ke individu secara global sehingga tidak ada jarak dan ruang untuk saling berpendapat. Mudahnya ruang lingkup yang tidak terbatas, menimbulkan sentimen atau pendapat yang berbeda dari sudut pandang di media..."
726,SENTIMEN ANALISIS PADA MEDIA SOSIAL TWITTER TERHADAP LAYANAN BANTUAN TOKOPEDIA MENGGUNAKAN METODE NAÏVE BAYES CLASSIFIER,sentimen analisis pada media sosial twitter terhadap layanan bantuan tokopedia menggunakan metode na ve bayes classifier,Teknik Informatika,2022,Muhammad Iqbal,"Meida Cahyo Untoro, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2206100003,"Sosial media yakni alat untuk konsumen sebagai sarana sharing teks, video dan audio. Salah satu media sosial yang marak dikalangan pengguna adalah Twitter. Twitter ialah situs microblogging yang memungkinkan penggunanya untuk menulis tentang berbagai isu-isu yang sedang terjadi. Dalam hal ini, penul..."
727,Sistem Deteksi Jatuh Dengan Menggunakan Sensor Accelerometer Berbasis Internet Of Things (IoT),sistem deteksi jatuh dengan menggunakan sensor accelerometer berbasis internet of things iot,Teknik Informatika,2018,Genggam Mahardhika (14114004),"Dr. Ir. Rinaldi Munir, M.T.",https://repo.itera.ac.id/depan/submission/SB1811140020,"Jatuh merupakan salah satu penyebab utama cedera pada lansia yang berhubungan dengan kematian. Berdasarkan fakta tersebut, pengawasan terhadap kegiatan sehari-hari lansia diperlukan untuk meminimalisasi terjadinya kejadian jatuh tanpa pertolongan. Pada penelitian ini, sistem yang akan dikembangkan d..."
728,SISTEM DETEKSI MALARIA BERBASIS CITRA MIKROSKOP MENGGUNAKAN METODE CONVOLUTIONAL NEURAL NETWORK,sistem deteksi malaria berbasis citra mikroskop menggunakan metode convolutional neural network,Teknik Informatika,2022,MUHAMMAD MUTTAQIN,"Meida Untoro S.Kom., M.Kom.",https://repo.itera.ac.id/depan/submission/SB2205260002,Penyakit malaria merupakan penyakit tropis yang menginfeksi sel darah merah manusia yang disebabkan oleh infeksi parasit plasmodium. Parasit plasmodium ditularkan ke manusia melalui gigitan nyamuk betina anopheles dan dapat berkembang biak didalam sel darah merah manusia. Malaria menjadi masalah...
